artist,name,id,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Pop Smoke,Element,57BGVV6wcyhbn3hsjlqEZB,2020-02-07,79,0.772,0.878,2,-4.22,1,0.324,0.0301,2.18e-06,0.251,0.305,61.311,135747,5
Drake,Nice For What,3CA9pLiwRIGtUBiMjbZmRw,2018-06-29,79,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,210747,4
Anuel AA,Narcos,7mcdgAXmb35dakBnfDIv3q,2020-05-29,79,0.614,0.746,10,-3.527,0,0.196,0.347,1.43e-05,0.0874,0.601,168.072,259250,4
Marshmello,One Thing Right,4hPpVbbakQNv8YTHYaOJP4,2019-06-21,79,0.659,0.623,4,-2.253,1,0.0451,0.0667,0.0,0.582,0.439,88.042,181824,4
Cardi B,Money,2GGMabyHXnJmjY6CXhhB2e,2018-10-23,79,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,183527,4
MarMar Oso,Ruthless (Nice Guys Always Finish Last),6HeCk6yewXH7WO4D93eub9,2019-08-14,79,0.724,0.269,5,-15.465,1,0.0456,0.388,0.0,0.0808,0.866,86.042,233023,4
Granular,White Noise - 145 hz,6H4B9gJD6eQlNoEh8q85pP,2017-10-13,79,0.0,2.03e-05,2,-40.449,0,0.0,0.944,0.869,0.112,0.0,0.0,135484,0
Mustard,Pure Water (with Migos),3j84U36KvLeXNDPv4t5pI8,2019-06-28,79,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,192471,4
Clairo,Pretty Girl,0KyAGiNGUytG5JLxJu4F6l,2017-08-04,79,0.93,0.611,0,-4.406,1,0.0415,0.593,0.00124,0.0592,0.695,112.127,178352,4
Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,2020-07-24,79,0.592,0.699,3,-8.995,1,0.0471,0.655,1.68e-05,0.114,0.506,141.916,237258,4
Post Malone,Enemies (feat. DaBaby),0Xek5rqai2jcOWCYWJfVCF,2019-09-06,79,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,196760,4
Summer Walker,Girls Need Love (with Drake) - Remix,14SaZBTjxlorHJQxXh01Hu,2018-10-19,79,0.656,0.432,6,-9.481,0,0.217,0.443,0.0,0.132,0.0897,97.022,222374,4
The Kid LAROI,WRONG (feat. Lil Mosey),1EWkw4Fa6IlnsAihLUlFFM,2020-07-24,79,0.389,0.768,1,-4.765,1,0.256,0.038,0.0,0.119,0.334,90.146,183567,4
Bankrol Hayden,Costa Rica (feat. The Kid LAROI) - Remix,3tdjTdCCgKtwacsICCtPZZ,2020-06-26,79,0.89,0.53,9,-9.891,1,0.362,0.165,0.0,0.106,0.644,127.889,114865,4
Alesso,Midnight (feat. Liam Payne),4ZTTUAjJCd4NMZmIU7RB4c,2020-04-08,79,0.587,0.648,11,-6.927,0,0.0439,0.0561,0.0,0.115,0.281,144.028,220141,4
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),7iDa6hUg2VgEL1o1HjmfBn,2017-08-11,79,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,163870,4
Frank Ocean,In My Room,4S4Mfvv03M1cHgIOJcbUCL,2019-11-02,79,0.861,0.647,7,-7.425,1,0.0675,0.594,0.661,0.114,0.67,158.037,133680,4
YFN Lucci,Wet (She Got That…),4GurWpxvH3NoWz9f9wirPq,2020-02-14,79,0.695,0.642,1,-6.13,0,0.195,0.238,0.0,0.359,0.316,128.029,209848,4
Billie Eilish,listen before i go,0tMSssfxAL2oV8Vri0mFHE,2019-03-29,79,0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,242652,3
Big Sean,Lithuania (feat. Travis Scott),4VLTxHOyFX5FRtkpsFm5Pc,2020-09-04,79,0.676,0.82,7,-5.217,1,0.0554,0.0493,0.0,0.615,0.618,152.028,199250,4
Harry Styles,Cherry,2IOFZdYYkFxEHVz1w34PoL,2019-12-13,79,0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,259187,4
Demi Lovato,Sorry Not Sorry,7gvd8xj4QgPqbQSsn5pV7d,2017-09-29,79,0.705,0.64,11,-6.928,0,0.225,0.0237,0.0,0.262,0.887,144.077,203760,4
Russ,"Psycho, Pt. 2",26OhjtaTamFocE08t83ml6,2016-11-08,79,0.766,0.548,10,-4.29,1,0.235,0.775,5.57e-06,0.1,0.424,82.944,161985,4
Zedd,Funny,4FYbo4yQzu3hGkj2Ix4ucW,2020-07-16,79,0.664,0.66,5,-4.646,1,0.0243,0.512,0.0,0.26,0.355,99.946,221466,4
Sasha Sloan,Dancing With Your Ghost,1TQXIltqoZ5XXyfCbAeSQQ,2019-06-28,79,0.629,0.327,11,-8.285,1,0.029,0.761,2.96e-05,0.103,0.381,74.953,197732,4
Diplo,Lonely (with Jonas Brothers),6eXFl418w8hsxKcLgv1jwJ,2020-05-27,79,0.739,0.717,1,-5.123,1,0.0565,0.0611,0.0,0.206,0.529,98.047,139810,4
Baby Keem,ORANGE SODA,5FkoSXiJPKTNyYgALRJFhD,2019-07-19,79,0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,129882,4
Bad Bunny,Vete,5DxXgozhkPLgrbKFY91w0c,2019-11-21,79,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,192024,4
Calvin Harris,This Is What You Came For (feat. Rihanna),0azC730Exh71aQlOt9Zj3y,2016-04-29,79,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,222160,4
Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),7Feaw9WAEREY0DUOSXJLOM,2019-04-25,79,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805,4
DNCE,Cake By The Ocean,76hfruVvmfQbw0eYn1nmeC,2016-11-18,79,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,219147,4
Lunay,Soltera - Remix,1c0hsvHLELX6y8qymnpLKL,2019-05-10,78,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01,266087,4
Lil Tecca,Out Of Love (feat. Internet Money),7rTzrRdc5UbvLr0gwI1J3E,2020-04-17,78,0.732,0.654,7,-6.136,0,0.045,0.102,0.0,0.215,0.369,138.049,153597,4
Ariana Grande,Into You,2meEiZKWkiN28gITzFwQo5,2016-05-20,78,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853,244453,4
Jason Aldean,Got What I Got,4TCc369aRPRubv1m8R1TBG,2019-11-22,78,0.512,0.58,3,-6.658,0,0.029,0.621,1.72e-05,0.513,0.303,159.847,178147,3
Tones And I,Never Seen The Rain,3FHLkTWV2QvC8J0YhX4muT,2020-02-21,78,0.672,0.464,6,-5.624,0,0.037,0.43,0.0,0.284,0.271,92.069,200742,4
Martin Garrix,In the Name of Love,23L5CiUhw2jV1OIMwthR3S,2016-07-29,78,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,195707,4
John Mayer,New Light,3bH4HzoZZFq8UpZmI2AMgV,2018-05-10,78,0.828,0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931,216015,4
Ed Sheeran,Supermarket Flowers,4VuS959DSpr82t3qBqCrWG,2017-03-03,78,0.589,0.242,6,-10.517,1,0.0442,0.914,0.0,0.0887,0.257,89.749,221107,4
Aminé,REEL IT IN,5qHirGR7M9tdm6C17DlzSY,2018-08-15,78,0.754,0.342,10,-8.677,0,0.0991,0.073,0.0,0.193,0.423,128.981,121347,4
Olivia O'Brien,hate u love u,6ATgDc6e4sPn84hvJsAmPt,2016-12-09,78,0.407,0.416,6,-8.915,0,0.174,0.656,0.0,0.0981,0.246,176.947,175467,4
Sabrina Carpenter,Let Me Move You - From the Netflix film Work It,0roOLcll6SSTYZwsQFmXqP,2020-07-24,78,0.624,0.628,4,-6.582,0,0.0408,0.0112,0.0191,0.0814,0.772,114.556,147071,4
Mac Miller,Self Care,5bJ1DrEM4hNCafcDd1oxHx,2018-08-03,78,0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,345133,4
Post Malone,Saint-Tropez,05mDaV9Vb3wrzjF6OPZnhq,2019-09-06,78,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,150867,4
Harry Styles,"Sunflower, Vol. 6",6iYMfxznTBlcVOgRHab2W0,2019-12-13,78,0.566,0.846,7,-6.904,0,0.035,0.000564,0.000795,0.121,0.86,160.02,221827,4
Lauv,Love Somebody,7LEMGMfmJDd1iLsGD9eV5l,2020-07-10,78,0.465,0.468,7,-7.799,1,0.134,0.262,0.0,0.0639,0.373,83.366,142773,4
Stellar,Ashes,2NeyJbL3ROKCjRkAjs77ya,2020-05-03,78,0.712,0.568,5,-7.864,0,0.0546,0.0947,0.0,0.169,0.46,130.019,166356,4
Juice WRLD,Let Me Know (I Wonder Why Freestyle),3wwo0bJvDSorOpNfzEkfXx,2019-12-07,78,0.635,0.537,7,-7.895,0,0.0832,0.172,0.0,0.418,0.383,125.028,215381,4
Khalid,Up All Night,1mpD5Q8IM32I4bF6eCpU74,2019-11-14,78,0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00342,0.102,0.669,93.989,157220,4
Clairo,Sofia,7B3z0ySL9Rr0XvZEAjWZzM,2019-08-02,78,0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997,188387,4
Post Malone,Feeling Whitney,35r28RDot7nPE7y9K9H7l0,2016-12-09,78,0.412,0.227,0,-12.696,1,0.0359,0.787,4.69e-06,0.282,0.226,80.111,257267,4
Harry Styles,She,6SQLk9HSNketfgs2AyIiMs,2019-12-13,78,0.535,0.521,0,-5.942,1,0.0272,0.000532,0.371,0.19,0.457,140.026,362653,3
Moneybagg Yo,Said Sum,45npF3MKvCa1sO7s4y7qBf,2020-06-30,78,0.929,0.667,8,-6.789,0,0.353,0.0185,0.0,0.1,0.274,126.998,155168,4
Trippie Redd,1400 / 999 Freestyle,75lcPkAkUsKWHGBlGM476R,2018-11-09,78,0.825,0.572,6,-6.067,0,0.0864,0.0079,0.0,0.113,0.568,141.991,175954,4
Bring Me The Horizon,Obey (with YUNGBLUD),7fQox8Ere1HDm0jhSnsFHu,2020-09-02,78,0.462,0.99,1,-3.175,0,0.211,0.000103,0.0,0.374,0.204,137.061,220539,4
Nio Garcia,Te Boté - Remix,3V8UKqhEK5zBkBb6d6ub8i,2018-04-13,78,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,4
Saweetie,My Type,5KBARWIxeMGkvUax9VtVC9,2019-03-29,78,0.899,0.811,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.587,105.038,126446,4
Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,2020-07-24,78,0.647,0.272,5,-12.906,1,0.0916,0.918,1.73e-05,0.0918,0.339,150.044,234000,4
Lil Xxel,LMK,4s0hDz7zGgZUav9EvzyLsB,2020-05-07,78,0.748,0.457,6,-7.56,1,0.0465,0.0292,0.000294,0.444,0.464,123.035,188293,4
6ix9ine,FEFE,2l8nEO0vsTRCRnGqQty6qx,2018-11-27,78,0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.376,125.978,179405,4
Bad Bunny,Ignorantes,38RIEav39FGi86jppxO0du,2020-02-28,78,0.85,0.536,1,-5.161,1,0.0599,0.267,3.89e-05,0.0996,0.505,96.029,210607,4
Ant Saunders,Yellow Hearts,2W4yABdLc4Jnds67Poi5Nl,2019-06-18,78,0.866,0.438,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.039,223258,4
Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,2020-07-24,78,0.354,0.267,1,-13.69,1,0.0281,0.731,0.000402,0.0858,0.113,94.219,289749,4
Zara Larsson,WOW,3O8b0dDy1Z8BNM81U8DE1j,2019-04-17,78,0.748,0.79,6,-4.788,0,0.169,0.492,0.0,0.0901,0.279,77.495,179675,4
Olivia O'Brien,Josslyn,37ZKB38iNyKJ0xYEz9SJgk,2020-05-15,78,0.425,0.743,11,-5.54,0,0.148,0.012,0.0,0.709,0.344,84.748,189125,4
Masego,Tadow,51rPRW8NjxZoWPPjnRGzHw,2018-09-07,78,0.704,0.487,9,-6.407,0,0.0604,0.669,8.64e-05,0.111,0.313,121.726,301893,4
Daniel Caesar,Best Part (feat. H.E.R.),1RMJOxR6GRPsBHL8qeC2ux,2017-08-25,78,0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24,209831,4
Frank Ocean,Nights,7eqoqGkKwgOaWNNHx90uEZ,2016-08-20,78,0.466,0.548,5,-9.362,0,0.118,0.42,1.01e-06,0.113,0.423,89.815,307151,4
SZA,Love Galore (feat. Travis Scott),0q75NwOoFiARAVp4EXU4Bs,2017-06-09,78,0.795,0.594,0,-6.2,1,0.0747,0.111,0.0,0.162,0.409,135.002,275080,4
Twenty One Pilots,Chlorine,23OXdR7YuUBVWh5hSnYJau,2018-10-05,78,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,324467,4
Lil Tecca,Ransom (with Juice WRLD) - Remix,2WsuSYJNXGKXVYkHPnq2yp,2019-08-30,78,0.684,0.671,2,-6.424,0,0.289,0.0119,0.0,0.0769,0.45,179.987,171253,4
Gunna,RELENTLESS (feat. Lil Uzi Vert),6nDSLDomNqfet6w0r1GHAz,2020-07-24,78,0.881,0.517,4,-8.916,1,0.308,0.0115,0.0,0.151,0.786,115.084,168107,4
Lil Skies,I,4ZT9FnbFu1PaBfV3itxiqT,2019-03-01,78,0.649,0.453,6,-7.28,1,0.085,0.627,0.0,0.116,0.431,99.183,181891,4
Lil Durk,3 Headed Goat (feat. Lil Baby & Polo G),2h4cmbyb6S7e8igDZIITJU,2020-05-08,78,0.837,0.482,8,-8.608,0,0.365,0.268,0.0,0.0991,0.444,143.01,169532,4
Pop Smoke,Gangstas,1hg3RlqFZXJb5YgRoK9qmF,2020-07-03,78,0.548,0.506,4,-7.434,0,0.102,0.203,0.0001,0.0788,0.557,119.987,160000,5
Lil Uzi Vert,Sanguine Paradise,3XiNC94b4Tq1xwv70sQJGN,2019-04-09,78,0.729,0.603,6,-6.736,0,0.0666,0.0948,0.0,0.113,0.207,134.972,243976,4
Trippie Redd,Taking A Walk,4mHgYpuGHu99Mw69E83CP2,2018-08-10,78,0.767,0.538,0,-6.044,0,0.052,0.68,0.0,0.192,0.343,81.031,121680,4
Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),2eAZfqOm4EnOF9VvN50Tyc,2017-08-25,78,0.703,0.757,1,-3.612,1,0.05,0.617,0.0,0.106,0.696,82.008,221747,4
Juice WRLD,Black & White,1fCeXjoRExPP2qwSBh2aST,2018-12-10,78,0.776,0.736,7,-4.612,1,0.247,0.0802,0.0,0.159,0.233,147.946,186945,4
Juice WRLD,Wasted (feat. Lil Uzi Vert),1a7WZZZH7LzyvorhpOJFTe,2018-12-10,78,0.742,0.579,0,-5.024,1,0.202,0.0381,0.0,0.0952,0.502,144.994,258475,4
Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",5Gu0PDLN4YJeW75PpBSg9p,2017-09-08,78,0.664,0.708,8,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07,174800,4
Luke Combs,Hurricane,6xHI9KjUjYT0FPtGO8Mxa1,2017-06-02,78,0.464,0.813,10,-6.185,1,0.0416,0.0153,0.0,0.254,0.515,75.977,222533,4
Luke Combs,When It Rains It Pours,1mMLMZYXkMueg65jRRWG1l,2017-06-02,78,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,240760,4
Luke Combs,Beer Never Broke My Heart,7aEtlGHoiPAfRB084NiDmx,2019-11-08,78,0.538,0.863,1,-4.483,1,0.0481,0.0139,0.0,0.0874,0.637,77.001,186733,4
HIXTAPE,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",5FmvaZGd6fulojSToozLRD,2019-09-13,78,0.516,0.745,2,-8.352,1,0.0774,0.563,0.0,0.275,0.825,186.004,173173,3
Demi Lovato,I Love Me,2IHLaN6wwYKQ3S24NsQqpA,2020-03-06,78,0.664,0.561,6,-7.031,1,0.0495,0.00261,0.0,0.0764,0.713,150.093,203672,4
Maren Morris,The Bones,7yFhA2fUsL2oIMWlw5DaHQ,2019-03-08,78,0.612,0.57,11,-6.642,0,0.0347,0.278,0.0,0.0963,0.334,77.002,197293,4
Juice WRLD,Fighting Demons,0440JCJyIAmINA8KcYgFb5,2020-07-10,78,0.707,0.67,7,-6.328,0,0.257,0.0813,0.0,0.098,0.235,163.099,200629,4
ZAYN,PILLOWTALK,0PDUDa38GO8lMxLCRc4lL1,2016-03-25,78,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,202747,4
The Chainsmokers,Who Do You Love,2fVHrSxsQbJUuj9MW9zG1e,2019-12-06,78,0.51,0.846,3,-4.595,1,0.0461,0.0101,0.0,0.208,0.475,139.927,226733,4
The Weeknd,Save Your Tears,5QO79kh1waicV47BqGRL3g,2020-03-20,78,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,215627,4
DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),2FvD20Z8aoWIePi7PoN8sG,2019-09-27,78,0.816,0.582,8,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,136366,4
The Kid LAROI,Addison Rae,2ImaJZH7XqxrzbQZpYDmol,2020-03-22,78,0.901,0.49,5,-9.099,0,0.129,0.0155,0.0,0.109,0.397,135.015,163574,4
Juice WRLD,Can't Die,4PPLJAEYBSOcnzr9TZoqf9,2020-07-10,78,0.652,0.671,2,-5.89,1,0.0756,0.0222,0.0,0.107,0.274,84.008,182922,4
Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,2020-02-28,78,0.585,0.641,6,-4.269,0,0.133,0.0286,0.0,0.316,0.266,88.284,197530,4
Ski Mask The Slump God,Faucet Failure,1ThmUihH9dF8EV08ku5AXN,2018-11-30,78,0.935,0.552,10,-9.373,0,0.335,0.111,0.0,0.0952,0.615,99.993,145627,4
Bad Bunny,Bichiyal,4j4w4CXm6BSr0s25wAWrrX,2020-02-28,78,0.737,0.766,10,-4.242,0,0.0458,0.31,6.63e-06,0.114,0.662,93.956,196500,4
Playboi Carti,Shoota (feat. Lil Uzi Vert),2BJSMvOGABRxokHKB0OI8i,2018-05-11,78,0.673,0.649,1,-8.433,0,0.196,0.188,0.0,0.122,0.47,153.075,153800,4
JACKBOYS,GATTI,40mjsnRjCpycdUw3xhS20g,2019-12-27,78,0.594,0.676,2,-5.808,1,0.344,0.135,0.0,0.163,0.472,143.477,181145,4
Future,Solitaires (feat. Travis Scott),4kfeRwpq5KUaqTkgi4TbDF,2020-05-15,78,0.691,0.632,1,-7.598,1,0.0513,0.122,0.0,0.0646,0.488,169.982,205666,4
Diplo,Dance with Me (feat. Thomas Rhett & Young Thug),6wXgnhpmOPEJ7cUweSyy2B,2020-05-27,78,0.73,0.792,6,-5.33,0,0.13,0.0264,0.0,0.101,0.745,99.039,170158,4
blackbear,do re mi,3Q3myFA7q4Op95DOpHplaY,2017-04-21,78,0.745,0.593,8,-6.35,1,0.0526,0.00522,5.25e-06,0.123,0.17,111.002,212027,3
Rex Orange County,Sunflower,4EpZ4eYuZOwPSSwyqpdHnJ,2017-03-22,78,0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,252231,4
Post Malone,Candy Paint,32lItqlMi4LBhb4k0BaSaC,2018-04-27,78,0.664,0.667,4,-5.941,1,0.154,0.64,1.22e-06,0.0753,0.381,180.064,227533,4
Sheck Wes,Mo Bamba,1xzBco0xcoJEDXktl7Jxrr,2018-10-05,78,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,183907,4
Rex Orange County,Loving Is Easy,5EYi2rH4LYs6M21ZLOyQTx,2017-10-11,78,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00474,0.096,0.537,117.023,155720,4
Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,2020-04-03,78,0.876,0.479,4,-6.687,0,0.44,0.703,0.0,0.102,0.776,133.858,115200,4
Kendrick Lamar,DNA.,6HZILIRieu8S0iqY8kIKhj,2017-04-14,78,0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,185947,4
NF,Lie,07FkzikE6FuHIa8Ma7zJGc,2017-10-06,78,0.513,0.661,5,-6.419,1,0.24,0.161,0.0,0.246,0.179,94.791,209213,4
Peachy!,Falling for U,0sHFw13WH3LtSB3yP8UMYJ,2017-08-14,78,0.516,0.358,8,-12.018,0,0.424,0.741,1.34e-06,0.0813,0.397,79.509,124000,4
NF,If You Want Love,3i5qVV8azKqGFK4Gzdt5YS,2017-10-06,78,0.551,0.386,0,-10.22,1,0.132,0.659,0.0,0.125,0.245,116.409,199387,1
Post Malone,White Iverson,6eT7xZZlB2mwyzJ2sUKG6w,2016-12-09,78,0.675,0.562,7,-7.678,1,0.0352,0.233,0.0,0.0816,0.309,130.098,256533,4
Kehlani,Nights Like This (feat. Ty Dolla $ign),6ZRuF2n1CQxyxxAAWsKJOy,2019-02-22,78,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,201788,4
Eslabon Armado,Con Tus Besos,6WYB1odDfMPVMyp1QxFInT,2020-04-06,78,0.681,0.664,6,-8.019,0,0.0353,0.335,0.0,0.0418,0.861,102.166,226821,3
blackbear,queen of broken hearts,1HKl3RJInVzf5ObVnM644j,2020-08-21,78,0.717,0.712,0,-6.098,1,0.0765,0.00663,0.0,0.0756,0.825,97.019,171172,4
SAYGRACE,Boys Ain't Shit,6vzLbfskWigBsCzNdB0kfE,2019-10-18,78,0.826,0.616,1,-4.729,0,0.137,0.435,0.00631,0.334,0.842,102.996,175884,4
Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,1NDxZ7cFAo481dtYWdrUnR,2017-03-02,78,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,193613,4
Tate McRae,stupid,4k3uABcX9iaGlt5pRJhumi,2019-12-06,78,0.673,0.58,0,-6.029,0,0.0416,0.0692,8.52e-05,0.186,0.257,95.989,172916,4
Bazzi,Beautiful (feat. Camila Cabello),4VUwkH455At9kENOfzTqmF,2018-08-02,78,0.638,0.717,2,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027,180000,4
Lil Tecca,Love Me,4e0FYxSROat25pH16zMTZI,2019-08-30,78,0.719,0.538,11,-6.897,0,0.28,0.632,0.0,0.135,0.803,204.132,117013,4
Bazzi,Fantasy,1i36kkhmhBxf4lYJscg5zK,2018-04-12,78,0.699,0.668,5,-4.272,0,0.0336,0.154,3.2e-06,0.362,0.314,144.105,148230,4
Tame Impala,Borderline,5hM5arv9KDbCHS0k9uqwjr,2020-02-14,78,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,237800,4
Bruno Mars,24K Magic,6b8Be6ljOzmkOmFslEb23P,2016-11-17,78,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,225983,4
Sada Baby,Whole Lotta Choppas,6hLZzCS4E7AWo3PRBWy6az,2020-08-14,78,0.926,0.762,1,-1.887,1,0.205,0.000718,0.0,0.117,0.277,127.931,153750,4
Bazzi,Mine,7uzmGiiJyRfuViKKK3lVmR,2018-04-12,78,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064,4
Frank Ocean,Pink + White,3xKsf9qdS1CyvXSMEid6g8,2016-08-20,78,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738,184516,3
Ty Dolla $ign,Expensive (feat. Nicki Minaj),0IAkpYTRomExXOUJonNMTR,2020-08-28,78,0.862,0.519,9,-6.901,1,0.0798,0.0337,0.0,0.0695,0.262,99.055,136691,4
David Guetta,Let's Love,6lhZLbb0czULpjb2kFryPS,2020-09-11,78,0.662,0.868,5,-4.025,1,0.0341,0.00882,0.00244,0.584,0.353,92.998,200645,4
DaniLeigh,Easy - Remix,4CMrdHWqic0usIZfTrKoI3,2019-05-31,78,0.799,0.301,7,-11.361,1,0.185,0.195,0.0,0.0816,0.511,100.026,186587,4
Miley Cyrus,Slide Away,44ADyYoY5liaRa3EOAl4uf,2019-08-16,78,0.53,0.538,5,-6.672,1,0.0335,0.17,2.83e-06,0.248,0.288,148.051,233654,4
Jonas Brothers,Only Human,0DiDStADDVh3SvAsoJAFMk,2019-06-07,78,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,183000,4
Bebe Rexha,I'm a Mess,04ZTP5KsCypmtCmQg5tH9R,2018-06-22,78,0.63,0.694,11,-6.257,0,0.0253,0.00281,0.0,0.0719,0.216,97.005,195519,4
James Arthur,Can I Be Him,0VhgEqMTNZwYL1ARDLLNCX,2016-10-28,78,0.696,0.543,11,-6.164,1,0.0489,0.308,0.0,0.0939,0.479,107.969,246880,4
Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,2020-07-24,77,0.662,0.181,8,-15.065,1,0.0415,0.966,3.86e-06,0.133,0.429,118.819,220043,4
Lil Yachty,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),7wsmIIm0xWmtP7TmACXkJn,2020-03-09,77,0.836,0.617,0,-4.363,1,0.0534,0.17,0.0,0.319,0.866,138.066,206702,4
Cardi B,Bodak Yellow,6KBYefIoo7KydImq1uUQlL,2018-04-06,77,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,223713,4
Lauv,Tattoos Together,1Srt81FTalOhRw7t7l8Yh8,2020-03-06,77,0.862,0.4,4,-7.486,1,0.0736,0.00575,7.49e-06,0.123,0.596,122.963,186613,4
Bazzi,Young & Alive,5RsKelNxucrDxgMbZ3vd3W,2020-03-05,77,0.716,0.563,3,-5.486,1,0.0425,0.326,0.0,0.119,0.495,86.005,160465,4
A$AP Ferg,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),5esKpsrB3TbGHwFaAjIGMx,2020-07-30,77,0.809,0.68,4,-4.883,1,0.222,0.0535,1.2e-06,0.11,0.0653,143.988,146009,4
Billie Eilish,bellyache,51NFxnQvaosfDDutk0tams,2017-02-24,77,0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939,179172,4
Ariana Grande,Side To Side,1pKeFVVUOPjFsOABub0OaV,2016-05-20,77,0.65,0.736,6,-5.84,0,0.229,0.0528,0.0,0.235,0.613,159.173,226160,4
DaBaby,FIND MY WAY,1gVCEnryJhkdQcuC0Kbvor,2020-04-17,77,0.836,0.624,4,-6.75,0,0.184,0.187,0.0,0.138,0.7,103.0,139890,4
Keala Settle,This Is Me,45aBsnKRWUzhwbcqOJLwfe,2017-12-08,77,0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702,234707,4
Fifth Harmony,Work from Home (feat. Ty Dolla $ign),4tCtwWceOPWzenK2HAIJSb,2016-05-27,77,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,214480,4
