artist,name,id,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Kali Uchis,Dead To Me,6LOZws7T3jqZz78unPgFF9,2018-04-06,74,0.675,0.761,4,-4.469,0,0.0466,0.432,0.0,0.102,0.428,119.001,199506,4
Diplo,Heartless (with Julia Michaels & Morgan Wallen),0VFQC71dmUjuW5bU5Ewdmg,2020-05-29,74,0.648,0.553,11,-6.35,1,0.0409,0.212,0.0,0.0728,0.275,110.949,172973,4
Maggie Rogers,Light On,6UnCGAEmrbGIOSmGRZQ1M2,2019-01-18,74,0.657,0.569,2,-6.287,1,0.0542,0.201,1.38e-05,0.126,0.399,102.054,233880,4
Wallows,These Days,4gZDCOFuLCxCRWNhSEcOtJ,2018-04-06,74,0.655,0.668,0,-6.733,1,0.0272,0.0398,0.0302,0.0759,0.867,93.003,202627,4
NAV,Turks (with Gunna & ft. Travis Scott),7IMwEtpAiJanqF6vQteZN2,2020-05-08,74,0.894,0.618,7,-4.356,0,0.129,0.0808,0.0,0.558,0.379,119.1,161320,4
StaySolidRocky,Party Girl (Remix),1eIsyfDHoEbemSnQFsgyAv,2020-07-17,74,0.752,0.375,6,-10.157,0,0.204,0.533,0.0,0.175,0.591,129.995,147673,4
Juice WRLD,Used To,0WZFN4E8HrmGUU0EMyKQ8c,2018-12-10,74,0.631,0.709,2,-4.666,1,0.0505,0.0963,0.0,0.376,0.2,84.504,176443,4
The Kid LAROI,I WISH,6FSHigAWfTd5Zx3jYfehbO,2020-07-24,74,0.788,0.656,8,-6.974,0,0.047,0.0375,0.0,0.127,0.549,138.981,125571,4
Alessia Cara,Ready,74nReXHbAko0DLmBniJest,2019-09-06,74,0.519,0.517,7,-6.643,0,0.181,0.201,0.0,0.217,0.616,73.981,178693,4
Conan Gray,Crush Culture,2sHwSBNDZN2yjCtgwStYt1,2018-11-16,74,0.522,0.765,0,-5.395,1,0.193,0.146,0.0,0.0866,0.455,180.065,204120,4
Epic Soundscapes,Heavy Rain,7rQ1E6bl6UMhrRhf8quVIR,2020-02-23,73,0.069,1.0,6,-14.577,1,0.0514,0.128,0.944,0.953,1e-05,77.22,252330,3
Post Malone,Over Now,09IOPhEh1OMe0HD9b36FJk,2018-04-27,73,0.569,0.777,4,-4.041,0,0.0834,0.139,0.0,0.132,0.181,164.027,246987,4
Tory Lanez,Jerry Sprunger (with T-Pain),6JsHgIkMYHcbNtKfsal2Mg,2019-11-15,73,0.76,0.746,0,-5.331,0,0.227,0.137,0.0,0.0905,0.449,100.011,233546,4
Wiz Khalifa,Something New (feat. Ty Dolla $ign),6u8hSdYZxbK5EczDPRIXXf,2018-07-13,73,0.814,0.635,7,-6.609,0,0.0809,0.0935,0.0,0.0892,0.784,87.581,200774,4
YK Osiris,Worth It,0PQoUlzP7ILdcrzpajHXc0,2019-10-11,73,0.749,0.535,5,-4.054,0,0.0638,0.517,0.0,0.0942,0.459,124.008,189253,5
Post Malone,Allergic,1YscJ7yVTlFxW3eF6pv5ba,2019-09-06,73,0.665,0.741,0,-3.694,1,0.0787,0.154,3.02e-05,0.345,0.57,144.968,156893,4
Joji,TEST DRIVE,1DMEzmAoQIikcL52psptQL,2018-10-26,73,0.646,0.648,3,-8.602,1,0.0372,0.71,0.00316,0.108,0.466,75.004,179423,4
Halsey,Nightmare,340UVheS8z3ncW9TTUhAbc,2019-05-17,73,0.611,0.622,9,-5.075,0,0.0734,0.0188,0.0,0.359,0.538,146.11,231999,4
Sean Stemaly,Come Back To Bed,0kSUH6KBoUrHWL93j1Lx3h,2020-02-28,73,0.525,0.84,1,-4.21,0,0.037,0.42,1.67e-05,0.361,0.806,136.037,183920,4
Anna Clendening,Boys Like You,2JtuQZHQAtNO13O8KLQSxE,2018-06-01,73,0.664,0.607,2,-8.822,1,0.113,0.23,0.0,0.164,0.541,95.958,187349,4
Oliver Tree,Jerk,065bY5WrLvI3NN9VCK0QLe,2020-07-17,73,0.521,0.707,9,-4.101,0,0.0428,0.0327,0.000164,0.227,0.298,159.824,135021,4
Jonas Brothers,Cool,7yfi8B8opXjnRh4VZnOkz9,2019-06-07,73,0.683,0.598,0,-5.487,1,0.0423,0.00873,0.0,0.156,0.62,78.969,167107,4
Dreamville,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",5WnfnSpuNEGXyEt78PBA6d,2019-07-05,73,0.642,0.647,7,-6.312,0,0.428,0.517,0.0,0.0649,0.664,120.749,217867,4
The Kid LAROI,SAME THING,0jtsTHyFUH1p5sBC1J77NV,2020-07-24,73,0.662,0.659,6,-4.642,1,0.155,0.0225,0.0,0.107,0.363,135.95,124590,5
Flo Milli,In The Party,2JF8KwK1hH7MWxKcFdTlcg,2019-10-28,73,0.88,0.556,9,-6.544,1,0.333,0.00874,0.0,0.217,0.422,135.012,141088,4
RØNIN,ALL GIRLS ARE THE SAME,4xhWfr0tyA7BGL7eXo8KnV,2020-04-30,73,0.829,0.255,9,-12.624,0,0.0749,0.443,2.05e-06,0.0784,0.517,118.011,121722,4
Shaman,Northern Thunder,5j6EomySX9T740tmNaB9kF,2019-09-03,73,0.149,0.452,1,-19.232,1,0.0649,0.00024,0.895,0.239,0.0389,105.029,227750,4
Jeremy Zucker,scared,6r2JV75tE0vNgNCv4HKsBC,2019-05-03,73,0.583,0.075,5,-15.843,1,0.0726,0.933,1.4e-06,0.111,0.347,108.418,207520,4
Aminé,Compensating (feat. Young Thug),1Tpn9QCsj746NNbDxQ24gr,2020-07-06,73,0.867,0.616,5,-5.405,0,0.169,0.292,0.0,0.253,0.495,98.017,197856,4
Chris Lane,I Don't Know About You,3yOs8FffuG6hPbzQG9lIqV,2018-07-13,73,0.593,0.81,1,-5.733,1,0.0625,0.602,0.0,0.119,0.712,144.011,207933,4
Thomas Rhett,On Me (feat. Ava Max) - From 'SCOOB!' The Album,4ejNoyrhgjrioqJbgTNPu3,2020-05-06,73,0.548,0.721,8,-4.466,1,0.0472,0.0119,0.0,0.216,0.594,177.918,164683,4
XXXTENTACION,whoa (mind in awe),7pdF27mSDuPWhppnHAmWHa,2018-12-07,73,0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,157777,4
Kodak Black,Calling My Spirit,2MShy1GSSgbmGUxADNIao5,2018-12-14,73,0.91,0.366,1,-9.954,1,0.0941,0.0996,0.0,0.261,0.74,119.985,152000,4
Bad Bunny,La Zona,5kqNIqFjijuzvVLhuY9B8j,2020-02-28,73,0.762,0.801,1,-3.661,0,0.0409,0.2,7.04e-05,0.254,0.81,93.992,136893,4
Polo G,Finer Things,7oBW80497A8axagr4aC9U6,2019-06-07,73,0.506,0.45,2,-12.565,1,0.364,0.0683,0.000225,0.103,0.131,177.978,182387,4
iann dior,molly,0q0Vsy1SHdUSrR7TJGNAVn,2019-05-22,73,0.695,0.566,6,-7.484,0,0.124,0.00202,0.0,0.167,0.388,80.029,175569,4
Sam Hunt,Hard To Forget - Radio Edit,6ITrZx7zVGgrADDD1lksjw,2020-03-13,73,0.694,0.715,4,-5.39,1,0.0461,0.191,0.0,0.73,0.757,130.085,189507,4
Lil Baby,Grace (feat. 42 Dugg),01JMnRUs2YOK6DDpdQASGY,2020-02-28,73,0.817,0.513,10,-6.263,0,0.394,0.38,0.0,0.109,0.177,123.029,203438,4
Flipp Dinero,Leave Me Alone,6V7g6qM8wheMivMWrzbPTM,2019-11-22,73,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,195637,4
LPB Poody,Address It,1FgPyHX7HruKDL4Tx4MeZB,2020-05-05,73,0.903,0.611,10,-8.006,0,0.268,0.109,0.000199,0.0904,0.329,94.525,146688,4
Pop Smoke,Foreigner (feat. A Boogie Wit da Hoodie),7iBKCNKl5UjxfOgyxnQ6q6,2020-02-12,73,0.484,0.553,10,-7.914,0,0.353,0.471,0.0,0.276,0.598,103.772,161120,3
Post Malone,Rich & Sad,2VdT56BGpdqNHUgOe1j5vc,2018-04-27,73,0.599,0.571,2,-4.998,1,0.0665,0.198,0.0,0.0969,0.285,151.974,206453,4
Major Lazer,Que Calor (feat. J Balvin & El Alfa),1RKZvaLj3UPhGjZkaIrFm7,2019-09-11,73,0.795,0.885,8,-4.13,1,0.0713,0.0375,0.00638,0.292,0.46,126.037,169998,4
Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],4ea9w8c4ROqiZpJVhfBA3m,2019-12-20,73,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907,4
Chris Brown,Heat (feat. Gunna),1GIYmwtBbPSHrqcSaukZck,2019-06-28,73,0.62,0.613,0,-5.83,1,0.0795,0.0607,0.0,0.117,0.483,82.43,232733,4
Tate McRae,vicious (feat. Lil Mosey),7nIPkUEV3HYE7yzXHvGOVB,2020-06-19,73,0.697,0.74,5,-5.327,0,0.0558,0.0354,0.0,0.135,0.44,156.127,184847,4
Juice WRLD,Flaws And Sins,2BSbCCbaSCzkOEZa6N5901,2019-03-08,73,0.709,0.662,8,-4.55,1,0.0766,0.00966,0.0,0.108,0.439,150.046,218349,4
Madison Beer,Hurts Like Hell (feat. Offset),3WefHNGtjexZvi66ZEx9u4,2018-11-09,73,0.704,0.56,1,-6.791,0,0.179,0.185,0.0,0.0948,0.609,75.003,207109,4
DaniLeigh,Levi High (feat. DaBaby),5Pj5LI8U5UfaGEEBsyr18N,2020-03-13,73,0.916,0.682,11,-3.965,0,0.334,0.0629,1.74e-06,0.0801,0.67,142.12,143296,4
Five Finger Death Punch,A Little Bit Off,6GqqGv8frU7kqzXkm2rewI,2020-02-28,73,0.664,0.828,0,-6.053,1,0.0404,0.00839,0.0,0.294,0.82,103.985,190718,4
Lil Peep,Gym Class,08AJ0xQv5LRZsvXf1Jkr2y,2019-04-11,73,0.622,0.347,8,-13.292,1,0.0649,0.507,0.00421,0.0841,0.0757,75.512,217000,4
Quality Control,"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",6Vdyu21iT8qScU1haSjWUU,2019-08-16,73,0.76,0.755,6,-4.735,0,0.19,0.0163,2.95e-06,0.0909,0.517,101.993,171647,4
Daniel Caesar,Who Hurt You?,23c9gmiiv7RCu7twft0Mym,2018-10-16,73,0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,104.542,231964,4
Lil Baby,Woah,02RCbjb9czvQKNGBmEmWob,2020-02-28,73,0.883,0.599,11,-5.551,1,0.248,0.0177,0.0,0.179,0.413,142.976,183011,4
Blueface,Thotiana,3oh6SCCeLuXhFpEyepla6G,2018-12-18,73,0.906,0.382,10,-12.89,0,0.269,0.18,0.0,0.113,0.391,104.025,129264,4
J. Cole,Kevin’s Heart,6tZ3b7ik1QDXFAZlXib0YZ,2018-04-20,73,0.829,0.527,6,-6.644,0,0.367,0.482,0.0,0.631,0.475,116.079,200310,4
Louis The Child,Better Not (with Wafia),7n1940b6kHcaEewFSZXnXa,2018-10-26,73,0.783,0.537,9,-2.921,1,0.0795,0.278,0.0,0.229,0.393,113.988,222866,4
Aminé,Riri,4qMlF2uBW2PtGSEMHPcNnZ,2020-05-29,73,0.812,0.628,10,-6.128,0,0.0327,0.0467,1.65e-06,0.226,0.506,121.99,182139,4
Anson Seabra,Welcome to Wonderland,3JfHYZKy5JmE5Fv4gDTCiz,2018-04-20,73,0.703,0.179,4,-10.906,1,0.0366,0.949,0.0,0.102,0.346,97.427,199131,3
Harry Styles,Treat People With Kindness,03mMSLEJCPoGJwQhHpN5y0,2019-12-13,73,0.653,0.869,5,-3.725,1,0.0382,0.128,2.2e-05,0.046,0.697,122.017,197347,4
03 Greedo,Trap House (feat. Shoreline Mafia),6ZxX2vmH5WLufcOqenLjfb,2019-04-19,73,0.737,0.482,1,-5.845,0,0.036,0.115,0.0,0.0873,0.26,97.469,221396,4
$NOT,Moon & Stars (feat. Maggie Lindemann),3oGbHF3Kdwf3AsRCbBjUxu,2020-03-06,73,0.713,0.47,9,-8.698,1,0.0864,0.606,1.35e-05,0.306,0.0825,84.518,187587,4
JayDaYoungan,23 Island,2DnyKpPcFpC460wLJeGzOs,2019-10-11,73,0.804,0.383,7,-10.984,1,0.354,0.563,0.0,0.238,0.455,118.009,243246,4
Kristen Bell,Some Things Never Change,4Xbotg4PCLJw9cDx2dtZLK,2019-11-15,73,0.566,0.543,5,-4.485,1,0.0314,0.613,0.0,0.106,0.299,89.937,209965,4
Jake Paul,Fresh Outta London,4hFXctFlC1WXWZiZnhwuEn,2020-07-24,73,0.841,0.584,2,-9.885,1,0.0517,0.133,0.0,0.104,0.451,120.038,127000,4
Tory Lanez,Stupid Again,1fPnUpoXCpD2NDI4vPVeLw,2020-04-10,73,0.775,0.823,5,-4.941,0,0.0635,0.0881,0.0,0.309,0.65,120.059,174848,4
Ashley McBryde,One Night Standards,47qZzTLLJcuD69AIKnquo4,2020-04-03,73,0.537,0.686,5,-5.022,1,0.0293,0.0287,0.00709,0.0988,0.611,78.052,190973,4
Oliver Tree,Let Me Down,0jk6J6B9ivegJc7dTg10Mp,2020-07-17,73,0.457,0.648,7,-5.762,1,0.0552,0.0114,1.69e-05,0.212,0.736,160.021,111210,4
Maddie & Tae,Die From A Broken Heart,1kFpL1itkwkdhO6kcmNJra,2018-10-19,73,0.607,0.514,4,-6.631,1,0.0323,0.363,0.0,0.258,0.414,75.978,188291,4
Travis Scott,STOP TRYING TO BE GOD,1xYpVRspgaLxdJLOTQkTjg,2018-08-03,73,0.588,0.567,4,-3.738,0,0.0628,0.221,0.0,0.135,0.113,150.009,338438,4
100 gecs,money machine,61bwFjzXGG1x2aZsANdLyl,2019-05-31,73,0.68,0.659,6,-7.186,1,0.151,0.229,0.0,0.474,0.75,98.877,114460,4
Tate McRae,Teenage Mind,70vdb3Nf9sUaOax5c6phOT,2018-08-17,73,0.671,0.337,4,-9.762,0,0.0605,0.75,1.38e-06,0.11,0.12,119.716,155205,4
YoungBoy Never Broke Again,Lil Top,1aMokXl3uKDvCh4BBcjFOA,2020-02-21,73,0.708,0.654,5,-6.76,0,0.369,0.0556,0.0,0.208,0.697,168.032,185746,4
Joji,Will He,7wvwXi9Z66dcH5t202vVkN,2018-02-14,73,0.618,0.217,10,-15.372,1,0.0515,0.836,0.000163,0.538,0.0872,116.014,202103,4
Jaden,Cabin Fever,4P04T22VRDMfG7Yk0SMMxP,2020-07-23,73,0.729,0.874,2,-5.585,1,0.0324,0.134,0.00011,0.198,0.917,123.001,195535,4
iann dior,Sick and Tired (ft. Machine Gun Kelly and Travis Barker),0DILU9jjSTnCv1dcbUH3ib,2020-06-12,73,0.748,0.492,11,-8.584,1,0.0498,0.151,0.0,0.146,0.483,145.097,144000,4
Bazzi,3:15,6pmZMP2ET1OJi5rKfLO8jD,2018-04-12,73,0.651,0.654,1,-5.481,1,0.0466,0.385,0.0,0.181,0.539,141.975,167019,4
Kane Brown,Good as You,19kUPdKTp85q9RZNwaXM15,2019-11-01,73,0.634,0.516,8,-6.05,1,0.0373,0.4,0.0,0.142,0.769,153.831,192053,4
Lewis Capaldi,Hold Me While You Wait,6700Z4Izi8EbB6JNthU6Ma,2019-05-03,73,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,205687,4
Labrinth,Forever,6potEImiklXkwD9qFzpu15,2019-10-04,73,0.557,0.459,4,-7.781,0,0.0321,0.919,0.722,0.11,0.189,79.916,202536,4
Lil Peep,lil jeep,5OXPfNGyUDTMOSaGhbAvOr,2020-06-10,73,0.744,0.357,10,-6.544,0,0.0971,0.0206,1.69e-05,0.132,0.114,78.03,203027,4
"Tyler, The Creator",I THINK,4f8Mh5wuWHOsfXtzjrJB3t,2019-05-17,73,0.826,0.579,8,-8.241,0,0.0801,0.00881,0.0,0.129,0.431,121.075,212013,4
Evan Rachel Wood,All Is Found,61HVbcNeRACZpyvHrc3AnD,2019-11-15,73,0.228,0.204,5,-12.319,1,0.0387,0.926,1.1e-05,0.092,0.195,83.372,125439,4
The Weeknd,Escape From LA,1sOW4PuG5X3Ie3EXUhAopJ,2020-03-20,73,0.404,0.524,5,-8.996,0,0.0593,0.0456,0.00316,0.199,0.168,145.74,355960,4
Juice WRLD,Hurt Me,3XRQT7EoS4U87rUuJwg5P3,2018-12-10,73,0.62,0.451,6,-7.623,1,0.17,0.128,0.0,0.373,0.294,156.906,122285,4
YNW Melly,Mama Cry,2fSW54bA6x2iWePU7rpCiP,2018-08-03,73,0.543,0.492,7,-7.432,1,0.156,0.0739,0.0,0.11,0.107,220.099,231298,4
Fuerza Regida,Sigo Chambeando,4PR0r2us3a64lTew6TVlF2,2018-12-24,73,0.819,0.48,5,-6.966,1,0.0489,0.685,2.03e-06,0.116,0.759,114.04,200162,3
Post Malone,Paranoid,3fpVWegR6YOS1Yk5HSMYIq,2018-04-27,73,0.625,0.536,0,-5.428,1,0.0776,0.038,2.31e-05,0.167,0.253,159.914,221787,4
Post Malone,92 Explorer,1D2L6MefbXon28PzIk9I3r,2018-04-27,73,0.798,0.733,7,-4.811,0,0.0476,0.265,1.25e-06,0.114,0.861,146.046,211427,4
YoungBoy Never Broke Again,One Shot (feat. Lil Baby) - From Road To Fast 9 Mixtape,6HM2tjTLqJi0poAkCdnNTB,2020-06-18,73,0.589,0.684,1,-4.51,0,0.394,0.143,0.0,0.214,0.261,112.592,196542,5
Meek Mill,Otherside Of America,3JBvJ9PwrYA1oeUzI3FMRI,2020-06-05,73,0.73,0.772,5,-3.883,0,0.316,0.0878,0.0,0.401,0.403,147.053,218103,4
LANCO,Greatest Love Story,2yQZwi1P8AkkxxFhQ8rMEK,2018-01-19,73,0.671,0.617,10,-8.72,1,0.0561,0.401,0.0,0.119,0.62,147.986,222573,4
Eminem,Those Kinda Nights (feat. Ed Sheeran),0VSzREd1OjEWJ9tXoFHRQH,2020-01-17,73,0.794,0.637,4,-6.29,0,0.339,0.028,0.0,0.0919,0.393,103.868,177693,4
UMI,Remember Me,630Ug0XtmhhFvAKo0PNuEI,2018-10-08,73,0.84,0.344,5,-8.613,0,0.0374,0.456,3.36e-05,0.35,0.526,111.994,199227,4
Luke Combs,Six Feet Apart,3aMUiKCIXJeurR5ppEMJZD,2020-05-01,73,0.565,0.598,6,-5.894,1,0.0276,0.335,0.0,0.124,0.449,155.814,199068,4
Joyner Lucas,I Love,30z4LVkScpeNhwHFIB8Ewa,2018-10-17,73,0.671,0.565,11,-7.401,0,0.16,0.274,6.51e-05,0.37,0.561,150.014,210197,4
Joyner Lucas,Isis (feat. Logic),4h7qcXBtaOJnmrapxoWxGf,2020-03-27,73,0.884,0.936,1,-3.931,1,0.167,0.206,0.0,0.262,0.758,120.004,236501,4
Morgan Wallen,If I Know Me,03d8S7FBY2kIzhP0E7l4rn,2018-04-27,73,0.777,0.604,8,-5.813,1,0.12,0.765,6.79e-05,0.11,0.672,99.934,157693,4
Roddy Ricch,Die Young,3wLtYwtqvKK2ewelSVPeDK,2018-11-02,73,0.688,0.656,4,-5.541,0,0.276,0.218,0.0,0.115,0.365,160.414,157657,4
KIDS SEE GHOSTS,Reborn,4RVbK6cV0VqWdpCDcx3hiT,2018-06-08,73,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,4
Drake,Don’t Matter To Me (with Michael Jackson),6G8kHiVZ1jW7vHMPVRNZU0,2018-06-29,73,0.822,0.318,10,-12.391,1,0.0575,0.493,0.0128,0.11,0.138,102.998,245787,4
John Legend,"U Move, I Move (feat. Jhene Aiko)",7wfDCDfhVe2tFxIkQEJp35,2020-06-19,73,0.379,0.249,11,-9.53,1,0.0761,0.84,0.0,0.107,0.264,83.258,223933,4
Billie Eilish,goodbye,3LgWsmilsrWXiPYQFRD0T7,2019-03-29,73,0.153,0.138,6,-21.877,0,0.0503,0.837,0.55,0.254,0.0503,74.318,119410,3
Jeremy Zucker,not ur friend,1g8illkxDpZ9oHckc7NovJ,2020-04-17,73,0.801,0.272,4,-10.564,1,0.415,0.302,0.0,0.407,0.648,68.965,174520,4
Ariana Grande,NASA,4uTvPEr01pjTbZgl7jcKBD,2019-02-08,73,0.747,0.458,6,-6.891,1,0.303,0.451,0.0,0.252,0.47,75.029,182000,4
Post Malone,Staring At The Sun (feat. SZA),5KE9b4x7Zj2A8XtbkqhqTe,2019-09-06,73,0.724,0.772,6,-4.389,0,0.184,0.25,0.0,0.308,0.347,95.074,168280,4
DaBaby,Baby Sitter (feat. Offset),7f1zjZG77S891Uv4O68yfk,2019-03-01,73,0.852,0.73,1,-5.803,1,0.0579,0.0219,0.0,0.336,0.394,92.506,157693,4
Ruel,Hard Sometimes,0D2xguFRqCF0OUqXCkqrpU,2019-09-13,73,0.407,0.317,10,-7.895,1,0.0429,0.845,2.66e-06,0.139,0.216,81.899,269493,4
Troye Sivan,My My My!,4NiehSBQthimPzRsVeOgCT,2018-08-31,73,0.701,0.458,1,-7.749,1,0.0836,0.00407,0.000151,0.045,0.482,102.967,204727,4
Gunna,WUNNA,6HY3arOe4dD8UQ0oVDJ18E,2020-05-18,73,0.889,0.455,0,-9.0,1,0.256,0.0216,0.00456,0.11,0.299,148.004,158240,4
Blu DeTiger,Figure It Out,5G5qyRHlLmZgy915TBTCkB,2020-04-17,73,0.747,0.554,8,-6.154,0,0.289,0.493,0.000425,0.332,0.585,96.988,164318,4
Billie Eilish,come out and play,7wC5eZcFS1Q1BsQ35DU6H4,2018-11-20,73,0.64,0.321,0,-14.604,1,0.0931,0.693,0.0307,0.114,0.177,145.045,210376,4
A Boogie Wit da Hoodie,Demons and Angels (feat. Juice WRLD),3L19besdNQzd342qL78xqm,2018-12-21,73,0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,76.503,214593,4
The Weeknd,Hardest To Love,6kWxIqQDsKFYCJGbU4AjCX,2020-03-20,73,0.467,0.608,10,-7.847,1,0.0707,0.0909,8.83e-05,0.125,0.108,80.957,211400,4
YBN Cordae,RNP (feat. Anderson .Paak),5lw8Mgb4LyhriPIC86gV6e,2019-07-26,73,0.611,0.714,9,-4.696,0,0.856,0.184,0.0,0.145,0.628,196.043,175828,4
girl in red,bad idea!,1M4Ud66z18wuIq3oOxqVHa,2019-09-03,73,0.511,0.806,1,-6.093,1,0.0481,0.03,0.0465,0.252,0.41,162.04,219638,4
Swae Lee,Reality Check,2p72O2JobPc9sVz520Hil5,2020-06-18,73,0.542,0.434,9,-11.17,1,0.0645,0.176,0.0,0.178,0.0702,120.046,232000,4
Juice WRLD,I'm Still,19m3E0nMZobyA93AxMXC32,2018-12-10,73,0.631,0.672,11,-4.583,1,0.0347,0.0811,0.0,0.154,0.282,119.948,192859,4
Migos,Stir Fry,2UVbBKQOdFAekPTRsnkzcf,2018-01-26,73,0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,190288,4
Eslabon Armado,Dame Tu Calor,4tKEWCeBSeiSJVB9ZURgUz,2020-07-17,73,0.461,0.528,6,-8.49,1,0.0398,0.479,1.11e-06,0.146,0.573,98.395,245912,3
Kane Brown,Homesick,30RZAuEkYeDXvy46Iv6l7E,2019-11-01,73,0.701,0.5,8,-8.82,1,0.0303,0.46,0.0,0.234,0.409,97.028,205400,4
Saweetie,ICY GRL,1sl1cpix9GnwNwaVt04BIu,2018-03-16,73,0.927,0.563,7,-5.827,1,0.175,0.0306,0.0,0.0736,0.842,103.312,109302,4
Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",1otG6j1WHNvl9WgXLWkHTo,2018-04-06,73,0.702,0.659,4,-6.766,0,0.13,0.301,0.00201,0.218,0.843,79.64,207455,4
NF,The Search,2OKo7g3KfmCt3kyLvUAL0g,2019-05-30,73,0.789,0.786,2,-4.788,1,0.297,0.596,0.0,0.0997,0.39,119.957,248040,4
Joyner Lucas,Isis,36TO60sxDduIsO3xH8IcUh,2019-05-23,73,0.918,0.837,1,-6.792,1,0.255,0.234,0.0,0.227,0.855,120.017,236000,4
Logic,Open Mic\\Aquarius III,4L6QpiLxCLok9wZfFIdiqF,2020-07-24,73,0.751,0.916,0,-3.917,1,0.256,0.169,0.0,0.366,0.745,89.876,303931,4
Bazzi,Renee's Song,13iMiwdY7pgE1f7NwYKr1D,2020-04-01,73,0.593,0.229,9,-8.888,1,0.0307,0.794,0.0,0.167,0.42,117.823,130546,4
Brent Faiyaz,Fuck The World (Summer in London),2CzUlaKN1mvb0szagSR3ux,2020-02-07,73,0.679,0.281,3,-15.506,0,0.184,0.873,0.00335,0.215,0.234,74.996,236704,4
Sleeping At Last,Touch,4g2WiijzSKzH8PApKDbadN,2019-11-01,73,0.415,0.104,0,-11.83,1,0.0426,0.955,3.79e-06,0.104,0.18,82.006,256300,3
LOCASH,One Big Country Song,28uL97M3whSL1UWqr7hsNh,2019-03-29,73,0.547,0.822,5,-2.85,1,0.0334,0.602,0.0,0.107,0.553,81.981,193027,4
Cuco,Bossa No Sé (feat. Jean Carter),3kEsMLO3qUUwiXeCndsMIb,2019-07-26,73,0.825,0.678,4,-5.401,1,0.0461,0.519,0.0,0.115,0.43,134.12,201264,4
Post Malone,Ball For Me (feat. Nicki Minaj),6IaieqiCVvsNvEt6Y7yOFa,2018-04-27,73,0.797,0.55,9,-4.166,1,0.24,0.513,0.0,0.0786,0.543,134.206,206267,4
Kacey Musgraves,Rainbow,79qxwHypONUt3AFq0WPpT9,2018-03-30,73,0.581,0.197,3,-7.697,1,0.0329,0.88,0.0,0.107,0.349,130.367,214293,4
Kanye West,Ghost Town,7vgTNTaEz3CsBZ1N4YQalM,2018-06-01,73,0.573,0.545,7,-4.247,0,0.0288,0.0969,0.0,0.329,0.297,83.378,271387,4
Sub Urban,Freak (feat. REI AMI),5jkbw3FDS3bSSb4oLKYbjf,2020-03-13,73,0.619,0.45,7,-11.965,0,0.515,0.433,0.0,0.513,0.41,179.755,194000,4
The Kid LAROI,ERASE U,3IyqvaNhDG8xBXHDkaJKMV,2020-07-24,73,0.75,0.641,7,-5.134,0,0.0353,0.0458,0.0,0.193,0.743,144.988,109094,4
gianni & kyle,5 shots,0znCw9dSfsrBGUtxAzd9kD,2018-11-01,73,0.918,0.449,1,-5.702,1,0.0605,0.124,0.0,0.0595,0.481,91.978,181710,4
Cole Swindell,Single Saturday Night,1irAliF0T8sLIOPJp6n7rU,2020-05-22,73,0.623,0.79,7,-5.07,1,0.0473,0.118,0.0,0.226,0.694,81.949,187684,4
The Weeknd,Scared To Live,4BGZF4oLbTL0pWm7C18pbv,2020-03-20,73,0.504,0.498,0,-8.24,1,0.0499,0.131,0.0,0.0929,0.196,87.221,191307,4
Vance Joy,Saturday Sun,2RiBogNRfulkNf7fVbPOrJ,2018-02-23,73,0.637,0.864,8,-4.381,1,0.0468,0.484,0.0,0.222,0.706,99.995,214720,4
Luke Combs,"1, 2 Many",226le7T3p82reYWzsi9Hsz,2019-11-08,73,0.54,0.821,6,-3.789,1,0.0873,0.0397,0.0,0.423,0.685,148.798,180907,4
Aaron Smith,Dancin - Krono Remix,4IlqQhaxrGPxmg35YcXXuS,2019-11-11,73,0.751,0.727,10,-9.789,0,0.0304,0.0442,0.0333,0.1,0.28,119.983,256000,4
Zenibly,Clean & Pure White Noise,18lKp9uRyR2xJZFvg8ZWUC,2018-08-01,73,0.0,0.0924,1,-26.764,1,0.0,0.455,0.408,0.111,0.0,0.0,150000,0
Trippie Redd,Excitement,3WnTQDd9A3bpBfzCziElU9,2020-05-15,73,0.474,0.681,4,-3.473,0,0.038,0.0263,4.27e-05,0.0972,0.0384,121.96,283270,4
